part_code	product_name	description	category_name	sub_category_name	location	total_onhand	cost	weighted_cost	price	vendor_code	vendor_name	date_last_sold	discontinued	date_created
76842	Prod_31322007	6	Spirits	Eau de Vie and Grappa 375	D2.4	9.0	14.17	14.1294	28.75	9.0	VNDR_93N529	07/30/25	False	01/25/08
15311	Prod_85117826										VNDR_W2D030			
71373	Prod_71139555		Italian Reds	Italian Red 750 small	B4.2	0.0	24.16	29.29	46.63	9.0	VNDR_93N529	11/17/11	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
16776	Prod_28469551	3-pks	Italian Reds	Italian Red 750 small	WALL	0.0	32.01	31.5	49.36	9.0	VNDR_93N529	12/23/22	True	01/25/08
65016	Prod_51888511	6	Italian Whites	Italian White 375 small	B4.3	52.0	19.87	20.46	37.08	9.0	VNDR_93N529	08/01/25	False	01/25/08
19474	Prod_46721239		Portugal Table	Portugal Table 750 small	XX	0.0	4.33	4.733	8.91	35.0	VNDR_FCY4C3	02/02/06	True	01/25/08
68053	Prod_23094341		Spanish Reds	Spanish Reds 750 large	XX	0.0	3.59	3.8989	7.88	42.0	VNDR_7DPDE8	09/29/04	True	01/25/08
31959	Prod_39455308		Spanish Reds	Spanish Reds 750 large	XX	0.0	8.14	8.2257	14.05	42.0	VNDR_7DPDE8	10/13/04	True	01/25/08
15530	Prod_51651221		Spanish Reds	Spanish Reds 750 large	XX	0.0	13.03	14.52	24.08	42.0	VNDR_7DPDE8	09/29/04	True	01/25/08
13748	Prod_62018264		Rose	Rose 750 large	XX	0.0	4.35	4.666	9.06	42.0	VNDR_7DPDE8	00/00/00	True	01/25/08
23545	Prod_38616085		German Wines	German 750 small	A1.1	0.0	6.14	6.5	9.62	8.0	VNDR_OR8WY1	12/29/14	True	01/25/08
76199	Prod_68247850		German Wines	German 750 small	A1	0.0	7.05	7.43	14.06	8.0	VNDR_OR8WY1	03/09/08	True	01/25/08
44766	Prod_46714602		German Wines	German 750 small	A1.2	0.0	8.77	9.2825	17.36	8.0	VNDR_RQ9UYO	02/08/11	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
83530	Prod_76317969		Madiera	Madiera 750	XX	0.0	7.0	7.1433	12.11	35.0	VNDR_FCY4C3	11/03/04	True	01/25/08
71087	Prod_68988554		Madiera	Madiera 750	XX	0.0	9.36	9.1666	16.24	35.0	VNDR_FCY4C3	00/00/00	True	01/25/08
78840	Prod_71430892		Sparkling	Sparkling 750 small	B9	0.0	6.88	7.2154	13.44	13.0	VNDR_1MC9SU	10/29/07	True	01/25/08
64384	Prod_66720326		California Red	California Red 750 large	XX	0.0	6.5	7.163	15.55	100.0	VNDR_AKXLE3	06/25/07	True	01/25/08
61005	Prod_18480839		California Red	California Red 375 large	XX	0.0	5.92	5.457	11.34	100.0	VNDR_AKXLE3	05/29/07	True	01/25/08
56576	Prod_57793091		California Red	California Red 750 large	XX	0.0	8.67	9.6914	14.55	100.0	VNDR_AKXLE3	04/27/07	True	01/25/08
49353	Prod_49508701		California Red	California Red 750 large	XX	0.0	6.72	7.566	14.99	100.0	VNDR_AKXLE3	06/25/07	True	01/25/08
72003	Prod_39660354		California Whites	California Whites 750 large	XX	0.0	5.29	6.3158	12.6	100.0	VNDR_AKXLE3	06/25/07	True	01/25/08
93211	Prod_15780304		California Red	California Red 750 large	XX	0.0	6.54	7.163	15.94	100.0	VNDR_AKXLE3	06/25/07	True	01/25/08
62733	Prod_79961623		California Whites	California Whites 750 small	C3.2	0.0	7.07	7.407	12.69	49.0	VNDR_SFG0ZQ	05/04/09	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
75318	Prod_17087682		California Whites	California Whites 750 small	C3.3	0.0	6.86	7.4	14.0	49.0	VNDR_SFG0ZQ	12/17/08	True	01/25/08
99474	Prod_44666915		California Red	California Red 750 small	C3.3	0.0	8.43	9.5537	16.54	49.0	VNDR_SFG0ZQ	11/03/09	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
33664	Prod_81228471		California Red	California Red 750 small	C3.2	0.0	8.43	8.5001	16.0	49.0	VNDR_SFG0ZQ	02/07/11	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
77172	Prod_72788780		Italian Whites	Italian White 1.5 small	BOGO	0.0	5.62	5.333	13.8	21.0	VNDR_4L5S6E	03/23/10	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
95616	Prod_79304436		Italian Whites	Italian White 750 small	B9.1	0.0	3.19	3.2501	7.16	21.0	VNDR_4L5S6E	12/13/10	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
36736	Prod_43178122		French Whites	French White 750 large	A7.1	0.0	4.6	4.655	9.99	103.0	VNDR_ZKARK6	07/05/10	True	01/25/08
10854	Prod_54736070		French Reds	French Red 750 large	A7.1	0.0	4.97	5.0593	10.42	103.0	VNDR_ZKARK6	07/29/09	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
48623	Prod_37541964		Rose	Rose 750 large	A3	0.0	4.45	4.9468	9.23	103.0	VNDR_ZKARK6	10/31/08	True	01/25/08
17392	Prod_67661232		Oregon & Wash.	Oregon & Wash. 750 small	E1.1	0.0	6.63	7.0	18.35	67.0	VNDR_19F7MG	07/03/12	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
65680	Prod_54231298		Oregon & Wash.	Oregon & Wash. 750 small	E1.2	0.0	12.43	12.8991	23.19	67.0	VNDR_19F7MG	11/19/08	True	01/25/08
56717	Prod_81457293		Oregon & Wash.	Oregon & Wash. 750 small	E1.1	0.0	7.04	6.9075	13.03	67.0	VNDR_19F7MG	03/03/10	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
97092	Prod_79871217		Oregon & Wash.	Oregon & Wash. 750 small	E1.3	0.0	26.97	27.5	50.28	67.0	VNDR_19F7MG	04/20/12	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
60859	Prod_65880934		Oregon & Wash.	Oregon & Wash. 750 small	BOGO	0.0	11.97	12.91	22.29	67.0	VNDR_19F7MG	03/04/10	True	01/25/08
36309	Prod_35669032		French Reds	French Red 750 large	A7.1	0.0	4.71	4.655	9.38	103.0	VNDR_ZKARK6	08/18/10	True	01/25/08
97455	Prod_19392195		Oregon & Wash.	Oregon & Wash. 750 small	E1.1	0.0	5.67	5.8333	11.66	67.0	VNDR_19F7MG	07/12/12	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
73734	Prod_90689482		Port	Port 375 Old small	E1.4	0.0	20.04	20.738	35.14	67.0	VNDR_19F7MG	12/08/09	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
80467	Prod_58697994		Oregon & Wash.	Oregon & Wash. 750 small	E1	0.0	7.24	7.9444	14.1	67.0	VNDR_19F7MG	03/04/08	True	01/25/08
62662	Prod_49774258		Oregon & Wash.	Oregon & Wash. 750 small	E1.2	0.0	9.74	10.7006	24.28	67.0	VNDR_19F7MG	02/01/11	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
22688	Prod_61494082		Oregon & Wash.	Oregon & Wash. 750 small	E1	0.0	12.74	6.937	21.62	67.0	VNDR_19F7MG	06/06/05	True	01/25/08
35342	Prod_22053190		Oregon & Wash.	Oregon & Wash. 750 small	XX	0.0	9.79	10.4	16.97	67.0	VNDR_19F7MG	11/08/06	True	01/25/08
47157	Prod_46532623		Argentina	Argentina 750 small	F1.3	0.0	9.78	9.5833	14.69	11.0	VNDR_X243TT	09/09/15	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
77863	Prod_42150266		Argentina	Argentina 750 small	F1.2	0.0	16.83	17.0232	28.45	410.0	VNDR_LO9ZHG	09/09/24	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
62083	Prod_69364074		Argentina	Argentina 750 small	F2.1	0.0	9.47	9.5833	14.39	11.0	VNDR_X243TT	06/10/15	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
75733	Prod_28379029		Oregon & Wash.	Oregon & Wash. 750 small	E1.1	0.0	9.21	9.25	14.46	33.0	VNDR_W41JJG	05/09/18	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
99045	Prod_18900312		Oregon & Wash.	Oregon & Wash. 750 small	E1.2	0.0	25.67	27.5	41.23	33.0	VNDR_W41JJG	11/04/15	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
44698	Prod_73125612		Oregon & Wash.	Oregon & Wash. 375 small	E1.2	0.0	6.48	6.75	10.85	33.0	VNDR_W41JJG	03/19/18	True	01/25/08
90623	Prod_25468692		Oregon & Wash.	Oregon & Wash. 750 small	XX	0.0	14.23	10.3956	21.93	33.0	VNDR_W41JJG	07/04/06	True	01/25/08
32671	Prod_34463024		Oregon & Wash.	Oregon & Wash. 750 small		0.0	9.04	10.8206	15.12	33.0	VNDR_W41JJG	11/21/06	True	01/25/08
35184	Prod_38382817		Oregon & Wash.	Oregon & Wash. 750 small	E1.1	0.0	11.73	12.3333	18.53	33.0	VNDR_W41JJG	03/31/17	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
52107	Prod_54876064		Oregon & Wash.	Oregon & Wash. 750 small	XX	0.0	5.11	5.7736	11.07	33.0	VNDR_W41JJG	02/02/05	True	01/25/08
96202	Prod_91551586		German Wines	German 750 small	A1.1	0.0	4.81	4.5902	11.48	8.0	VNDR_OR8WY1	01/24/11	True	01/25/08
61663	Prod_30624286		German Wines	German 750 small	XX	0.0	19.34	20.09	33.51	8.0	VNDR_OR8WY1	12/15/05	True	01/25/08
25708	Prod_79796952		German Wines	German 750 small	XX	0.0	29.2	30.13	30.55	8.0	VNDR_OR8WY1	06/22/05	True	01/25/08
59811	Prod_69272537		French Reds	French Red 750 small		0.0	1.25	1.25	2.21	162.0	VNDR_OLNHK4	06/24/09	True	01/25/08
12811	Prod_72166286		New Zealand	New Zealand 750 large	XX	0.0	15.14	15.56	24.53	90.0	VNDR_8INWFZ	11/27/06	True	01/25/08
66250	Prod_54019449		Argentina	Argentina 750 small	F4.1	0.0	3.18	3.75	8.23	21.0	VNDR_4L5S6E	05/01/13	True	01/25/08
82082	Prod_61303849		Chile	Chile 750 small	F3.2	0.0	3.39	3.3768	7.93	21.0	VNDR_4L5S6E	08/27/13	True	01/25/08
44754	Prod_75217139		Chile	Chile 750 small	XX	0.0	2.05	2.4549	5.21	21.0	VNDR_4L5S6E	03/27/07	True	01/25/08
21411	Prod_87246260		French Reds	French Red 750 small	F3.2	17.0	3.29	3.4166	7.55	21.0	VNDR_4L5S6E	07/24/25	False	01/25/08
12911	Prod_77710302		Spirits	Gin 750	D3.2	0.0	19.77	20.0	30.02	280.0	VNDR_21OCRT	10/12/16	True	01/25/08
77270	Prod_39356848		Beer Imported	Beer Imp. 12 x 25.4 oz.	F4	0.0	51.71	58.9075	82.31	133.0	VNDR_MAZ7BT	12/26/08	True	01/25/08
93763	Prod_85862165		Spanish Reds	Spanish Reds 750 small	XX	0.0	4.35	4.339	8.99	77.0	VNDR_QCSXV0	00/00/00	True	01/25/08
18680	Prod_29075698		Spanish Reds	Spanish Reds 750 small	XX	0.0	5.32	5.487	9.76	77.0	VNDR_QCSXV0	00/00/00	True	01/25/08
94896	Prod_59910768	6	Spanish Reds	Spanish Reds 750 small	A7.3	0.0	60.98	60.5	91.3	124.0	VNDR_86SLSZ	07/10/25	False	01/25/08
93879	Prod_24961718		Spanish Reds	Spanish Reds 1.5 small		0.0	148.24	151.38	216.5	124.0	VNDR_XS01SD	12/23/21	True	01/25/08
81295	Prod_53400614		Spanish Reds	Spanish Reds 750 small	D6.3	0.0	48.76	49.536	73.01	124.0	VNDR_XS01SD	05/12/15	True	01/25/08
98614	Prod_10809077		Spanish Reds	Spanish Reds 1.5 large		0.0	129.46	129.07	130.43	124.0	VNDR_XS01SD	11/24/21	True	01/25/08
21111	Prod_24941747		Spanish Reds	Spanish Reds 1.5 large		0.0	78.94	82.6	139.4	124.0	VNDR_XS01SD	07/17/07	True	01/25/08
47504	Prod_82795897		Spanish Reds	Spanish Reds 750 small	D6.3	0.0	49.4	50.46	84.83	124.0	VNDR_XS01SD	11/14/12	True	01/25/08
11802	Prod_65408272		Spanish Reds	Spanish Reds 1.5 large		0.0	131.48	140.11	199.85	124.0	VNDR_XS01SD	12/23/21	True	01/25/08
18155	Prod_77724370		Spanish Rose	Spanish Rose 750 small	P1.2	0.0	4.05	4.083	8.96	95.0	VNDR_ITLSIF	05/24/11	True	01/25/08
83656	Prod_61024080		Spanish Reds	Spanish Reds 750 small	A9.2	0.0	5.64	5.667	12.0	95.0	VNDR_ITLSIF	06/20/11	True	01/25/08
49384	Prod_13804435		Spanish Reds	Spanish Reds 750 small	A9	0.0	12.75	13.167	26.01	47.0	VNDR_NN4ULV	07/26/07	True	01/25/08
57254	Prod_78390322		Spanish Reds	Spanish Reds 750 small	A8.1	0.0	5.23	7.51	14.96	47.0	VNDR_NN4ULV	08/19/10	True	01/25/08
31918	Prod_31457854		Spanish Reds	Spanish Reds 750 small	A9	0.0	4.97	4.883	8.69	47.0	VNDR_NN4ULV	08/22/07	True	01/25/08
95981	Prod_64996746		Spanish Reds	Spanish Reds 750 small	A8.1	0.0	3.55	5.22	10.97	47.0	VNDR_NN4ULV	03/09/09	True	01/25/08
70713	Prod_32341813		Spanish Rose	Spanish Rose 750 small	A8.1	0.0	4.07	5.98	13.0	47.0	VNDR_NN4ULV	03/15/10	True	01/25/08
40306	Prod_17257852		Spanish Reds	Spanish Reds 750 small	BOGO	0.0	7.24	11.15	19.86	47.0	VNDR_NN4ULV	07/29/09	True	01/25/08
26646	Prod_76266146		Spanish Reds	Spanish Reds 750 small	XX	0.0	10.95	13.0	20.32	105.0	VNDR_R05N98	00/00/00	True	01/25/08
56843	Prod_88533266		Spanish Reds	Spanish Reds 750 small	XX	0.0	23.76	26.1405	42.9	105.0	VNDR_R05N98	07/16/07	True	01/25/08
26371	Prod_44982698		Spanish Reds	Spanish Reds 750 small	XX	0.0	24.57	9.5	45.02	105.0	VNDR_R05N98	00/00/00	True	01/25/08
87371	Prod_17670699		Spanish Reds	Spanish Reds 750 large	A9	0.0	3.97	4.904	11.26	47.0	VNDR_NN4ULV	09/13/07	True	01/25/08
12049	Prod_34076696		Spanish Reds	Spanish Reds 750 small		0.0	5.13	12.1	11.05	17.0	VNDR_3U1O01	07/17/07	True	01/25/08
41616	Prod_38365494		Spanish Rose	Spanish Rose 750 small		0.0	5.35	30.0	11.68	17.0	VNDR_3U1O01	00/00/00	True	01/25/08
30932	Prod_38365494		Spanish Reds	Spanish Reds 750 small		0.0	6.4	5.85	13.46	17.0	VNDR_3U1O01	06/12/07	True	01/25/08
39855	Prod_62706836		Spanish Reds	Spanish Reds 187 large	BOGO	0.0	34.65	36.818	81.31	35.0	VNDR_FCY4C3	07/18/11	True	01/25/08
71434	Prod_63107570		Spanish Reds	Spanish Reds 750 small	A9.2	0.0	9.75	10.417	22.06	95.0	VNDR_ITLSIF	02/01/11	True	01/25/08
82694	Prod_33313140		Spanish Reds	Spanish Reds 750 small	A9.2	0.0	14.89	15.833	26.69	95.0	VNDR_ITLSIF	10/04/10	True	01/25/08
53016	Prod_23257969		Spanish Reds	Spanish Reds 750 small	A9.2	0.0	4.63	4.95	9.68	47.0	VNDR_NN4ULV	06/02/09	True	01/25/08
17400	Prod_23257969		Spanish Reds	Spanish Reds 750 small	XX	0.0	3.17	4.109	9.56	47.0	VNDR_NN4ULV	05/01/07	True	01/25/08
52642	Prod_76300643		Spanish Reds	Spanish Reds 750 small		0.0	233.06	235.45	337.71	124.0	VNDR_86SLSZ	03/29/17	True	01/25/08
15311	Prod_85117826				D6.3						VNDR_W2D030			
25151	Prod_63929619		Spanish Reds	Spanish Reds 1.5 small		0.0	552.73	556.01	874.21	124.0	VNDR_86SLSZ	06/25/08	True	01/25/08
61407	Prod_14480897		Spanish Reds	Spanish Reds 750 small		0.0	624.79	655.2	1099.6	124.0	VNDR_86SLSZ	08/06/09	True	01/25/08
76690	Prod_23461669		Spanish Reds	Spanish Reds 750 small	D6.3	0.0	94.77	95.66	140.09	124.0	VNDR_86SLSZ	05/19/16	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
14499	Prod_16185511		Spanish Reds	Spanish Reds 750 small	A9	0.0	8.32	8.333	16.54	47.0	VNDR_NN4ULV	11/13/07	True	01/25/08
16295	Prod_63434751		Spanish Reds	Spanish Reds 1.5 small		0.0	208.19	206.16	329.74	124.0	VNDR_86SLSZ	06/25/08	True	01/25/08
69040	Prod_68678683		Spanish Reds	Spanish Reds 750 small	AA2.1	129.0	11.94	11.1667	18.73	341.0	VNDR_3X4SNI	08/03/25	False	01/25/08
22183	Prod_13800197		Spanish Reds	Spanish Reds 750 large	A8.1	0.0	5.06	7.6	13.99	47.0	VNDR_NN4ULV	07/09/09	True	01/25/08
39299	Prod_80753396		Spanish Reds	Spanish Reds 750 large	xx	0.0	4.71	6.58	14.06	47.0	VNDR_NN4ULV	08/06/08	True	01/25/08
22874	Prod_47919928		Spanish Reds	Spanish Reds 750 large	A8.2	0.0	4.07	5.9	12.17	47.0	VNDR_NN4ULV	04/29/09	True	01/25/08
42711	Prod_75740220		Spanish Reds	Spanish Reds 1.5 small		0.0	103.31	107.77	174.87	124.0	VNDR_86SLSZ	06/25/08	True	01/25/08
15539	Prod_31977271		Spanish Reds	Spanish Reds 750 small	A8.3	0.0	34.4	36.23	62.21	124.0	VNDR_86SLSZ	06/17/10	True	01/25/08
63351	Prod_20187028	6-pk	Spanish Whites	Sherry 750	D5.2	0.0	8.02	7.83	15.71	124.0	VNDR_86SLSZ	11/13/19	True	01/25/08
71267	Prod_32001489		Italian Reds	Italian Red 1.5 small		0.0	94.21	92.89	176.28	9.0	VNDR_93N529	09/19/08	True	01/25/08
58354	Prod_48797132		Spanish Reds	Spanish Reds 750 large		0.0	184.69	193.9	312.86	124.0	VNDR_XS01SD	00/00/00	True	01/25/08
12557	Prod_40209779		Spanish Reds	Spanish Reds 1.5 small		0.0	491.4	504.0	858.31	124.0	VNDR_XS01SD	07/30/09	True	01/25/08
48360	Prod_33595680		Spanish Reds	Spanish Reds 1.5 large		0.0	494.44	490.0	787.34	124.0	VNDR_XS01SD	00/00/00	True	01/25/08
92018	Prod_84851657		Spanish Reds	Spanish Reds 1.5 large		0.0	482.46	490.0	773.5	124.0	VNDR_XS01SD	00/00/00	True	01/25/08
12200	Prod_85236629		Spanish Reds	Spanish Reds 1.5 large		0.0	487.4	490.0	808.57	124.0	VNDR_XS01SD	00/00/00	True	01/25/08
78497	Prod_78963964		Spanish Reds	Spanish Reds 1.5 large		0.0	492.38	490.0	813.22	124.0	VNDR_XS01SD	00/00/00	True	01/25/08
56975	Prod_82268185		Spanish Reds	Spanish Reds 1.5 large		0.0	486.06	516.99	766.21	124.0	VNDR_XS01SD	07/01/07	True	01/25/08
31357	Prod_17033585		Spanish Reds	Spanish Reds 750 small	A8.3	0.0	223.26	226.91	260.58	124.0	VNDR_XS01SD	07/10/13	True	01/25/08
87505	Prod_65610581		Spanish Reds	Spanish Reds 750 small	D6.3	0.0	206.67	205.75	283.55	124.0	VNDR_XS01SD	09/22/15	True	01/25/08
12869	Prod_22827907		Spanish Reds	Spanish Reds 750 small		0.0	268.1	196.0	354.43	124.0	VNDR_XS01SD	00/00/00	True	01/25/08
71135	Prod_70423910		Spanish Reds	Spanish Reds 750 large	A9	0.0	180.67	192.02	325.03	124.0	VNDR_XS01SD	07/25/08	True	01/25/08
60108	Prod_81130271	6	Spanish Reds	Spanish Reds 750 small	D6.3	0.0	282.88	292.75	441.06	124.0	VNDR_86SLSZ	07/16/25	False	01/25/08
48467	Prod_51574547		Spanish Reds	Spanish Reds 750 large		0.0	188.23	193.9	303.21	124.0	VNDR_XS01SD	00/00/00	True	01/25/08
33328	Prod_65483968	6	Spanish Reds	Spanish Reds 750 small	D6.3	3.0	119.54	108.0	156.58	124.0	VNDR_86SLSZ	07/10/25	False	01/25/08
96831	Prod_31492988		Spanish Reds	Spanish Reds 750 small		0.0	77.8	82.59	97.05	124.0	VNDR_XS01SD	06/01/10	True	01/25/08
13987	Prod_38298545		Spanish Reds	Spanish Reds 750 large		0.0	82.0	85.65	121.21	124.0	VNDR_XS01SD	06/01/10	True	01/25/08
68871	Prod_10044005		California Whites	California Whites 750 small	C2.3	0.0	3.26	3.3333	14.4	119.0	VNDR_7Q58G1	11/06/19	True	01/25/08
32399	Prod_34342046		Spanish Reds	Spanish Reds 750 small	WALL	0.0	334.29	330.0	445.6	124.0	VNDR_XS01SD	01/19/22	True	01/25/08
56214	Prod_89371893		Spanish Reds	Spanish Reds 1.5 small		0.0	178.99	189.0	342.36	124.0	VNDR_XS01SD	07/30/09	True	01/25/08
96416	Prod_78893486	6	Spanish Reds	Spanish Reds 750 large	A8.3	4.0	107.56	112.25	165.65	124.0	VNDR_86SLSZ	07/10/25	False	01/25/08
80271	Prod_72206309		Spanish Reds	Spanish Reds 1.5 small		0.0	201.46	214.9	255.44	124.0	VNDR_XS01SD	05/25/10	True	01/25/08
54064	Prod_19171156		California Red	California Red 750 small	BOGO	0.0	20.0	20.5	35.18	119.0	VNDR_7Q58G1	08/24/09	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
80091	Prod_75773577		California Whites	California Whites 750 small	C2.3	0.0	8.24	6.667	15.77	119.0	VNDR_7Q58G1	03/15/11	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
50818	Prod_45426326		California Rose	California Rose 750 small	AA4.2	0.0	6.7	6.586	10.78	83.0	VNDR_L4URDB	06/10/24	False	01/25/08
15311	Prod_85117826										VNDR_W2D030			
55525	Prod_60619964		California Whites	California Whites 750 small	C2.3	0.0	22.05	23.33	36.84	119.0	VNDR_7Q58G1	10/03/14	True	01/25/08
29830	Prod_60325949		California Red	California Red 750 small	C2.3	0.0	15.72	16.55	29.45	119.0	VNDR_7Q58G1	01/05/11	True	01/25/08
27429	Prod_86882389		California Whites	California Whites 750 small	C2.2	24.0	6.66	6.5	11.41	83.0	VNDR_L4URDB	07/16/25	False	01/25/08
15311	Prod_85117826										VNDR_W2D030			
16893	Prod_23152859		California Whites	California Whites 750 small	C4.1	65.0	6.67	6.5	11.81	83.0	VNDR_L4URDB	07/23/25	False	01/25/08
15311	Prod_85117826										VNDR_W2D030			
89909	Prod_57508677		California Red	California Red 750 small	C2.3	0.0	4.67	5.0	14.08	119.0	VNDR_7Q58G1	06/23/10	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
57333	Prod_42902876		California Red	California Red 750 small	P1.2	0.0	14.39	15.5	24.88	119.0	VNDR_7Q58G1	01/04/11	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
13436	Prod_66267405		California Whites	California Whites 750 small	C2.2	0.0	4.95	5.167	10.0	119.0	VNDR_7Q58G1	09/12/14	True	01/25/08
84290	Prod_71749563		California Whites	California Whites 750 small		0.0	6.75	14.4502	13.23	119.0	VNDR_7Q58G1	08/05/08	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
86213	Prod_57313544		California Red	California Red 375 small	C2.2	0.0	9.52	9.9704	18.4	119.0	VNDR_7Q58G1	01/14/13	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
15895	Prod_73255319		California Rose	California Rose 750 small	C2.3	0.0	5.14	5.7	10.05	119.0	VNDR_7Q58G1	01/10/11	True	01/25/08
29738	Prod_48770299		California Red	California Red 750 small	C2.2	0.0	11.28	12.0	17.78	119.0	VNDR_7Q58G1	01/09/19	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
40746	Prod_71035376		California Red	California Red 750 small	C2.2	0.0	33.09	33.33	49.94	119.0	VNDR_7Q58G1	11/24/15	True	01/25/08
15311	Prod_85117826				C2.2						VNDR_W2D030			
59377	Prod_69464198		California Rose	California Rose 750 small	C2.1	0.0	7.61	7.619	13.11	119.0	VNDR_7Q58G1	02/28/15	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
58404	Prod_75594597		California Red	California Red 750 small	C2.1	88.0	6.52	6.5	10.79	83.0	VNDR_L4URDB	07/30/25	False	01/25/08
15311	Prod_85117826										VNDR_W2D030			
64045	Prod_68068820		Italian Reds	Italian Red 750 small	B4.1	0.0	22.96	26.32	44.46	9.0	VNDR_93N529	07/20/10	True	01/25/08
49790	Prod_70852427		Beer Imported	Beer Imp. 12 x 16.9oz.	E5	0.0	46.08	47.1788	66.01	133.0	VNDR_MAZ7BT	12/16/08	True	01/25/08
15600	Prod_61753669		Beer Imported	Beer Imp. 12 x 16.9oz.	G4.3	0.0	47.81	53.24	70.32	133.0	VNDR_MAZ7BT	02/24/09	True	01/25/08
50764	Prod_64966453		French Whites	French White 750 small	A2.3	0.0	8.44	8.464	15.6	91.0	VNDR_3VA7PE	11/18/08	True	01/25/08
84543	Prod_80052328		French Whites	French White 750 small	A2.3	0.0	11.76	12.171	20.34	91.0	VNDR_3VA7PE	11/24/08	True	01/25/08
55714	Prod_55028648		French Whites	French White 750 small	BOGO	0.0	8.85	9.109	17.05	91.0	VNDR_3VA7PE	01/15/09	True	01/25/08
66835	Prod_86675564		French Whites	French White 750 small	A2.3	0.0	6.38	6.95	12.3	91.0	VNDR_3VA7PE	12/16/08	True	01/25/08
83744	Prod_47395380		California Whites	California Whites 375 small		0.0	7.73	21.35	15.22	119.0	VNDR_7Q58G1	09/22/08	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
66491	Prod_65048235		Italian Reds	Italian Red 750 small	B4.2	0.0	16.45	17.25	33.58	9.0	VNDR_93N529	06/30/09	True	01/25/08
28589	Prod_19895403		Italian Reds	Italian Red 750 small		0.0	32.82	34.833	53.49	9.0	VNDR_6FTAVN	03/10/10	True	01/25/08
53484	Prod_62125729		Italian Reds	Italian Red 750 small	B4.2	0.0	7.82	8.0904	15.25	9.0	VNDR_93N529	08/30/12	True	01/25/08
92989	Prod_13118181		Italian Reds	Italian Red 750 small	B4.1	0.0	21.12	22.1333	39.72	9.0	VNDR_93N529	05/17/12	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
46212	Prod_73123804	screw cap	California Red	California Red 750 small	C2.2	0.0	8.12	8.0	12.64	119.0	VNDR_7Q58G1	03/10/15	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
53525	Prod_56419256		Italian Reds	Italian Red 750 small	xx	0.0	21.71	24.46	40.42	9.0	VNDR_93N529	10/13/08	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
57202	Prod_62801070		Italian Reds	Italian Red 750 small		0.0	8.07	6.3531	64.32	9.0	VNDR_6FTAVN	09/02/08	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
42635	Prod_39271414		Italian Reds	Italian Red 750 small	B4.2	0.0	11.66	12.4526	23.16	9.0	VNDR_93N529	10/26/09	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
73208	Prod_38862904		Beer Imported	Beer Imp. 12 x 25.4 oz.	H1.3	0.0	64.81	69.9113	93.51	7.0	VNDR_9NWZAO	03/02/11	True	01/25/08
43828	Prod_19111212		Beer Imported	Beer Imp. 12 x 25.4 oz.	H1.3	0.0	63.67	62.0	98.24	7.0	VNDR_9NWZAO	04/05/18	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
28711	Prod_25430014		Oregon & Wash.	Oregon & Wash. 750 small	E1.1	0.0	17.61	17.67	25.63	139.0	VNDR_NW48V9	02/02/25	False	01/25/08
