tier,vendor_code,vendor_name,priority_score,part_code,product_name,description,category_name,sub_category_name,location,total_onhand,cost,weighted_cost,total_onhand_cost,price,margin,weighted_margin,date_last_sold,status,start_date,end_date,date_created,vs_notes,active_po,date_ordered,qty_on_order,case_count,purchase_qty,po_cost,weeks_remaining,weeks_remaining_avg,weeks_remaining_min,average_movement_month,average_movement_two_month,average_movement_three_month,average_movement_six_month,average_movement_one_year,average_movement_month_ly,rolling_average,qty sold,average_orders_week,account_sprawl,most_common_qty_sold,most_qty_sold,max_qty_account,min,sum_qty_sold,key_account,is_whole_foods,wf_last_order_date,whole_foods,total_wine,date_last_po,last_po,last_purchase_qty,dealer,shipper,order,total_weighted_score,normalized_score,decision
5.0,341.0,VNDR_3X4SNI,-999.0,83690.0,Prod_56951588,12.0,Spanish Reds,Spanish Reds 750 small,D5.1,71.0,21.4,20.0975,1426.92,32.33,0.3399999999999999,0.38,2025-07-15,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2020-11-30,,0,0,0.0,0.0,0.0,0.0,284.0,-999.0,23.67,0.0,0.5,0.33,0.17,0.83,0.75,0.28,16.0,0.25,3.0,1.0,12.0,Acc_6c78fe,1.0,16.0,1.0,0.0,0,0,0,0,0.0,0.0,0,0,,0.0,3.76,Reduce
6.0,404.0,VNDR_93CKJZ,0.0,83705.0,Prod_79164906,12.0,French Sparkling,French Sparkling 750 small,A2.2,22.0,14.99,15.026,330.57,26.7,0.4399999999999999,0.4399999999999999,2025-06-04,-,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2025-04-16,,0,0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,1.0,0.0,1.0,1.0,1.0,Acc_e9657c,1.0,1.0,0.0,0.0,0,0,0,05/09/25,47203.0,24.0,Grape Expectations,Groskopf,,0.0,1.2,Reduce
5.0,376.0,VNDR_PAOT51,0.0,83948.0,Prod_18948245,12.0,California Whites,California Whites 750 small,C7.2,54.0,6.83,7.083,382.48,11.8,0.42,0.4,2025-06-18,-,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2020-06-28,,0,0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,1.0,0.5,2.1,0.0,0.33,57.0,0.0,4.0,6.0,24.0,Acc_a1121d,6.0,57.0,0.0,0.0,0,0,0,05/14/25,47442.0,72.0,Alexander Valley Cellars,Groskopf,,0.0,4.09,Keep
5.0,367.0,VNDR_423MB2,-999.0,83953.0,Prod_14394889,12.0,Spanish Reds,Spanish Reds 750 small,A6.3,35.0,12.18,12.75,446.25,18.85,0.35,0.3199999999999999,2025-07-15,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2024-12-06,,0,0,0.0,0.0,0.0,0.0,291.67,-999.0,72.92,0.0,0.12,0.08,0.04,0.71,0.0,0.07,6.0,0.12,3.0,1.0,4.0,Acc_46ccfc,1.0,6.0,1.0,0.0,0,0,TW,05/15/25,47449.0,24.0,SC Warehouse,Advantage,,0.0,5.3,Keep
5.0,319.0,VNDR_1ZGQIR,-999.0,83984.0,Prod_29105018,12.0,Spanish Reds,Spanish Reds 750 small,D6.1,8.0,4.23,4.5,36.0,7.99,0.47,0.4399999999999999,2025-07-07,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2017-03-29,,47811,7/29/25,24.0,2.0,0.0,101.52,22.22,-999.0,11.11,0.0,0.38,0.75,0.38,1.42,1.5,0.38,19.0,0.12,5.0,3.0,6.0,Acc_28824c,3.0,19.0,1.0,0.0,0,0,0,07/29/25,47811.0,24.0,Western,Distributor Transport,,0.0,2.67,Reduce
5.0,11.0,VNDR_X243TT,-999.0,84131.0,Prod_47019583,6.0,Sake,Sake 720 small,F4.2,35.0,15.73,15.66,548.1,26.62,0.41,0.41,2025-07-29,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2008-01-25,,0,0,0.0,0.0,6.0,0.0,15.35,-999.0,15.35,0.0,1.25,1.08,0.54,2.67,7.75,0.78,31.0,0.38,7.0,6.0,6.0,Acc_6233e4,2.0,31.0,4.0,0.0,0,0,TW,02/06/25,46957.0,96.0,Groskopf,Cobalt,,0.0,7.88,Keep
6.0,293.0,VNDR_HZXJ63,0.0,84233.0,Prod_67184889,12.0,French Reds,French Red 750 small,A3.2,12.0,26.84,27.67,332.04,44.48,0.4,0.38,2025-03-20,-,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2024-03-25,,0,0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.65,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,05/23/25,47502.0,12.0,FDL,Distributor Transport,,0.0,5.15,Keep
5.0,412.0,VNDR_3AHJKA,-999.0,84400.0,Prod_27353948,1.0,Micro Beer,Micro Beer Dom. 24 x 12oz.,NBC,8.6,28.55,27.3156,234.91,38.59,0.26,0.29,2025-08-03,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2025-03-19,,0,0,0.0,0.0,0.0,0.0,17.2,-999.0,8.6,0.0,0.5,1.0,0.5,0.46,0.0,0.5,22.0,0.5,22.0,1.0,2.0,Acc_ec4890,-1.0,22.0,2.0,0.0,0,0,0,07/17/25,47822.0,10.0,Alba,Distributors Transport,,0.0,6.03,Keep
6.0,83.0,VNDR_L4URDB,0.0,84462.0,Prod_20946642,12.0,Marsala,Marsala 10L,B2.3,8.0,60.18,59.25,474.0,107.89,0.4399999999999999,0.4499999999999999,2024-12-27,-,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2019-02-06,,0,0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,,0.0,,
4.0,408.0,VNDR_B13A74,-999.0,84531.0,Prod_40277128,12.0,Oregon & Wash.,Oregon & Wash. 750 small,BB8.1,1.0,10.97,11.25,11.25,17.52,0.37,0.36,2025-07-16,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2025-05-22,,47860,7/29/25,72.0,6.0,48.0,789.84,0.36,-999.0,0.33,0.0,2.88,1.92,0.96,0.44,0.0,1.6,23.0,0.25,2.0,11.0,12.0,Acc_38c19c,11.0,23.0,1.0,0.0,0,0,0,07/29/25,47860.0,72.0,OWS - Tualatin,Groskopf,,0.0,3.85,Reduce
4.0,124.0,VNDR_86SLSZ,-999.0,84656.0,Prod_62039596,12.0,French Whites,French White 750 small,A9.3,19.0,16.9,16.5,313.5,27.98,0.4,0.41,2025-07-28,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2025-06-30,,0,0,0.0,0.0,24.0,0.0,8.33,-999.0,8.33,0.0,2.12,1.42,0.71,0.33,0.0,1.18,17.0,0.38,3.0,6.0,6.0,Acc_4cfbbf,5.0,17.0,0.0,0.0,0,0,0,07/01/25,47714.0,36.0,ALBA,Distributor Transport,,0.0,3.18,Reduce
6.0,9.0,VNDR_93N529,0.0,84691.0,Prod_42513594,12.0,Italian Whites,Italian White 750 small,B4.2,37.0,9.29,9.509,351.83,17.34,0.4599999999999999,0.4499999999999999,2025-08-01,-,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2008-01-25,,0,0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,1.0,0.0,1.0,1.0,1.0,Acc_0d2eaf,1.0,1.0,0.0,0.0,0,0,0,03/07/25,47008.0,36.0,Alba,Cobalt,,0.0,4.08,Keep
4.0,339.0,VNDR_HT0T3Z,-999.0,84694.0,Prod_87097325,12.0,Oregon & Wash.,Oregon & Wash. 750 small,E1.1,261.0,7.73,8.25,2153.25,13.6,0.43,0.39,2025-08-01,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2018-05-18,,0,0,0.0,0.0,0.0,0.0,43.5,-999.0,43.5,0.0,2.88,4.17,2.08,13.37,31.75,2.35,93.0,0.5,14.0,12.0,12.0,Acc_b4c87c,1.0,93.0,7.0,0.0,0,WF,0,04/21/25,47283.0,360.0,Western,Groskopf,,0.0,8.92,Keep
5.0,83.0,VNDR_L4URDB,-999.0,84711.0,Prod_38383175,1.0,Beer Imported,Beer Imp. 24 x 12oz.,G2.1,6.0,27.07,28.6,171.6,50.79,0.47,0.4399999999999999,2025-08-04,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2015-03-05,,47867,7/30/25,12.0,12.0,4.0,324.84000000000003,9.68,-999.0,3.23,0.0,1.38,1.5,0.75,1.73,10.0,0.96,21.0,0.62,13.0,1.0,3.0,Acc_593e75,1.0,21.0,1.0,0.0,0,0,TW,07/30/25,47867.0,12.0,OWS - Tualatin,Distributors Transport,,0.0,8.0,Keep
6.0,272.0,VNDR_PTILSU,0.0,84777.0,Prod_59281465,6.0,French Reds,French Red 750 small,0,0.0,21.48,21.5,0.0,32.15,0.3299999999999999,0.3299999999999999,2025-05-28,,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2025-03-27,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,12.0,0.0,1.0,12.0,12.0,Acc_38c19c,12.0,12.0,0.0,0.0,0,0,0,04/09/25,47176.0,12.0,JF Hillebrand,Groskopf,,0.0,4.57,Keep
6.0,351.0,VNDR_3JRA47,0.0,84797.0,Prod_65799121,6.0,Craft Spirits,Craft Spirits over 10% 750ml,D4.4,2.0,23.83,25.33,50.66,37.05,0.36,0.3199999999999999,2025-01-05,-,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2019-02-24,,0,0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,,0.0,1.13,Reduce
6.0,357.0,VNDR_0YL92W,0.0,85020.0,Prod_60234748,12.0,Spanish Reds,Spanish Reds 750 small,BB8.1,1.0,17.82,19.0833,19.08,28.12,0.37,0.3199999999999999,2025-04-01,-,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2021-11-23,,0,0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,1.35,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,TW,0,0.0,0.0,0,0,,0.0,4.12,Keep
4.0,326.0,VNDR_UB1PI4,-999.0,85039.0,Prod_85455469,12.0,Port,Port 375 Old small,D2.2,43.0,8.98,9.5,408.5,14.2,0.37,0.3299999999999999,2025-07-10,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2008-01-25,,47797,7/14/25,288.0,24.0,0.0,2586.24,172.0,-999.0,28.67,0.0,0.25,3.17,1.58,5.38,3.0,1.14,54.0,0.25,16.0,1.0,6.0,Acc_4cfbbf,1.0,54.0,4.0,0.0,0,0,0,07/14/25,47797.0,288.0,Fior di Sole Warehouse,Groskopf,,0.0,6.48,Keep
4.0,326.0,VNDR_UB1PI4,-999.0,85039.0,Prod_85455469,12.0,Port,Port 375 Old small,D2.2,43.0,8.98,9.5,408.5,14.2,0.37,0.3299999999999999,2025-07-10,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2008-01-25,,47797,7/14/25,288.0,24.0,0.0,2586.24,172.0,-999.0,28.67,0.0,0.25,3.17,1.58,5.38,3.0,1.14,54.0,0.25,16.0,1.0,6.0,Acc_4cfbbf,1.0,54.0,4.0,0.0,0,0,0,07/14/25,47797.0,288.0,Fior di Sole Warehouse,Groskopf,,0.0,6.48,Keep
5.0,280.0,VNDR_3L4Q75,0.0,85139.0,Prod_13688853,12.0,French Reds,French Red 750 small,A3.2,32.0,10.53,11.6682,373.38,20.04,0.47,0.42,2025-07-01,-,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2015-06-03,,0,0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,1.17,0.58,2.79,2.75,0.39,12.0,0.0,2.0,0.0,14.0,Acc_3d9e8a,-2.0,12.0,1.0,0.0,0,0,0,04/21/25,47276.0,36.0,Winebow,Distributor Transport,,0.0,6.85,Keep
4.0,288.0,VNDR_8ZAN02,-999.0,85163.0,Prod_26731587,12.0,Spanish Reds,Spanish Reds 750 small,A9.1,38.0,17.12,17.583,668.15,25.18,0.3199999999999999,0.3,2025-08-03,x,6/4/25,7/9/25,2017-05-27,,0,0,0.0,0.0,36.0,0.0,8.33,-999.0,8.33,0.0,1.12,2.25,1.12,6.94,81.0,1.12,77.0,0.38,13.0,12.0,12.0,Acc_28824c,1.0,77.0,2.0,0.0,0,WF,TW,04/10/25,47012.0,168.0,Biagi,Cobalt,,0.0,8.52,Keep
6.0,306.0,VNDR_41N4OZ,0.0,85179.0,Prod_89708904,6.0,Spanish Whites,Sherry 500ml,D1.3,5.0,12.9,13.0,65.0,21.7,0.41,0.4,2025-02-12,-,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2017-08-06,,0,0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,,0.0,1.56,Reduce
6.0,167.0,VNDR_NKO51N,0.0,85209.0,Prod_17495118,12.0,French Reds,French Red 750 small,0,0.0,55.25,57.9642,0.0,63.51,0.13,0.0899999999999999,2025-01-02,,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2015-10-01,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,,0.0,7.19,Keep
3.0,199.0,VNDR_CWCPAA,-999.0,85250.0,Prod_14813052,12.0,Spanish Whites,Spanish Whites 750 small,D6.1,35.0,8.02,7.6159,266.56,11.9,0.3299999999999999,0.36,2025-07-30,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2010-11-30,,47847,7/29/25,96.0,8.0,72.0,769.92,5.83,-999.0,5.83,0.0,5.0,4.33,2.17,4.31,7.5,3.11,58.0,0.5,6.0,12.0,12.0,Acc_8aa2c6,4.0,58.0,0.0,0.0,0,0,0,07/29/25,47847.0,96.0,Western,Distributors Transport,,0.0,7.79,Keep
6.0,124.0,VNDR_86SLSZ,0.0,85282.0,Prod_28766587,6.0,Spanish Reds,Spanish Reds 750 small,D6.3,12.0,59.41,58.3,699.6,85.47,0.3,0.3199999999999999,2001-01-01,-,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2025-06-30,,0,0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,07/01/25,47714.0,12.0,ALBA,Distributor Transport,,0.0,,
3.0,177.0,VNDR_L7K6PE,-999.0,85330.0,Prod_72999791,12.0,California Red,California Red 750 small,C6.2,24.0,18.23,18.0,432.0,27.08,0.3299999999999999,0.3399999999999999,2025-07-30,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2009-10-28,,0,0,0.0,0.0,24.0,0.0,8.0,-999.0,2.67,0.0,6.0,7.0,3.5,3.46,3.0,4.33,111.0,0.25,7.0,12.0,36.0,Acc_1832ec,3.0,111.0,1.0,0.0,0,0,0,06/23/25,47688.0,60.0,Talley Vineyards,Groskopf,,0.0,8.23,Keep
5.0,306.0,VNDR_41N4OZ,0.0,85361.0,Prod_54258548,12.0,French Reds,French Red 750 small,A3.2,0.0,29.6,29.58,0.0,40.09,0.26,0.26,2025-07-10,,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2024-09-17,,0,0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.62,1.0,0.5,0.58,0.0,0.54,12.0,0.12,2.0,5.0,7.0,Acc_09fc03,5.0,12.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,,0.0,4.05,Keep
6.0,272.0,VNDR_PTILSU,0.0,85432.0,Prod_28941670,12.0,French Reds,French Red 750 small,0,0.0,28.49,30.0,0.0,44.72,0.36,0.3299999999999999,2025-05-29,,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2025-03-27,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,12.0,0.0,1.0,12.0,12.0,Acc_73ff4f,12.0,12.0,0.0,0.0,0,0,0,04/09/25,47176.0,12.0,JF Hillebrand,Groskopf,,0.0,4.11,Keep
3.0,52.0,VNDR_X2MFB8,-999.0,85476.0,Prod_40313257,12.0,Italian Whites,Italian White 750 small,B2.1,181.0,4.67,4.7905,867.08,9.71,0.52,0.51,2025-08-01,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2014-10-14,,0,0,0.0,0.0,0.0,0.0,24.33,-999.0,12.16,0.0,6.88,11.08,5.54,12.71,19.25,5.99,202.0,0.62,16.0,12.0,24.0,Acc_bbe375,3.0,202.0,2.0,0.0,0,0,0,05/29/25,47528.0,240.0,Western,Distributors Transport,,0.0,8.73,Keep
6.0,167.0,VNDR_NKO51N,0.0,85504.0,Prod_49912814,12.0,French Whites,French White 750 small,0,0.0,14.35,23.61,0.0,15.01,0.04,-0.5700000000000001,2025-05-02,,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2015-05-18,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,,0.0,9.57,Keep
6.0,420.0,VNDR_B1I6AQ,0.0,85536.0,Prod_64149746,12.0,California Red,California Red 750 large,0,0.0,5.29,6.0,0.0,10.49,0.5,0.43,2001-01-01,,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2025-07-14,,47797,7/14/25,252.0,21.0,0.0,1333.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,07/14/25,47797.0,252.0,Fior di Sole Warehouse,Groskopf,,0.0,,
2.0,157.0,VNDR_GVH3IO,-999.0,85564.0,Prod_31068953,12.0,California Whites,California Whites 750 small,D1.1 / D1.4,335.0,4.13,4.3333,1451.66,6.59,0.37,0.3399999999999999,2025-08-04,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2008-10-21,,0,0,0.0,0.0,0.0,0.0,45.03,-999.0,22.51,0.0,10.5,10.0,5.0,15.23,132.0,6.83,216.0,0.62,13.0,12.0,24.0,Acc_1772bd,12.0,216.0,0.0,0.0,0,0,0,05/19/25,47455.0,360.0,Rutherford Winery,Advantage,,0.0,8.41,Keep
5.0,124.0,VNDR_86SLSZ,-999.0,85701.0,Prod_46902423,3.0,Spanish Reds,Spanish Reds 750 small,0,3.0,388.45,387.0,1161.0,533.73,0.27,0.27,2025-07-10,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2025-06-30,,0,0,0.0,0.0,3.0,0.0,8.33,-999.0,8.33,0.0,0.38,0.25,0.12,0.06,0.0,0.21,3.0,0.12,1.0,3.0,3.0,Acc_9b47b4,3.0,3.0,1.0,0.0,0,0,0,07/01/25,47714.0,3.0,ALBA,Distributor Transport,,0.0,6.89,Keep
0.0,124.0,VNDR_86SLSZ,21.0,85703.0,Prod_45417631,12.0,Spanish Whites,Sherry 750,D1.1,77.0,13.59,13.6,1047.2,21.43,0.37,0.37,2025-07-31,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2008-01-25,,0,0,0.0,0.0,0.0,0.0,51.33,-51.33,51.33,-1.5,0.0,0.0,0.0,1.29,15.0,-0.5,19.0,0.25,6.0,6.0,6.0,Acc_46ccfc,-6.0,19.0,2.0,0.0,0,0,0,04/17/25,47239.0,60.0,Western,Distributor Transport,,0.0,5.56,Keep
6.0,167.0,VNDR_NKO51N,0.0,85731.0,Prod_32031765,0.0,French Reds,French Red 750 small,0,0.0,44.65,62.4,0.0,94.73,0.53,0.3399999999999999,2012-08-08,,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2012-04-17,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,,0.0,,
6.0,272.0,VNDR_PTILSU,0.0,85761.0,Prod_17353021,12.0,French Whites,French White 750 small,0,0.0,19.26,20.5,0.0,30.55,0.37,0.3299999999999999,2025-05-28,,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2025-03-27,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,24.0,0.0,1.0,24.0,24.0,Acc_38c19c,24.0,24.0,0.0,0.0,0,0,0,04/09/25,47176.0,24.0,JF Hillebrand,Groskopf,,0.0,6.43,Keep
5.0,257.0,VNDR_QXDZSF,7.0,85791.0,Prod_32932773,6.0,Port,Port 750 Old small,WALL,0.0,27.7,27.6,0.0,41.19,0.3299999999999999,0.3299999999999999,2025-07-31,,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2025-07-02,,0,0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.5,0.75,0.5,0.25,0.12,0.0,0.92,6.0,0.12,1.0,6.0,6.0,Acc_ec4890,6.0,6.0,0.0,0.0,0,0,0,07/07/25,47737.0,6.0,FDL,Distributors Transport,,0.0,3.56,Reduce
4.0,243.0,VNDR_6ZQ6VN,-999.0,85945.0,Prod_66187813,12.0,California Red,California Red 750 small,E2.2,59.0,21.88,22.0,1298.0,30.54,0.28,0.28,2025-07-21,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2013-03-05,,0,0,0.0,0.0,0.0,0.0,40.97,-999.0,40.97,0.0,1.5,2.25,1.12,1.37,67.0,1.25,27.0,0.12,3.0,12.0,12.0,Acc_3d9e8a,3.0,27.0,2.0,0.0,0,0,TW,0,0.0,0.0,0,0,,0.0,7.5,Keep
4.0,83.0,VNDR_L4URDB,-999.0,86021.0,Prod_87977840,12.0,California Whites,California Whites 750 small,C7.2,3.0,5.65,5.6666,17.0,9.74,0.42,0.42,2025-08-03,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2011-01-29,,47790,7/9/25,120.0,10.0,60.0,678.0,0.81,-999.0,0.81,0.0,2.5,4.17,2.08,2.23,1.5,2.22,56.0,0.62,11.0,6.0,6.0,Acc_b37b96,1.0,56.0,0.0,0.0,0,0,0,07/09/25,47790.0,120.0,Western,Groskopf,,0.0,5.09,Keep
6.0,407.0,VNDR_1A8OUC,0.0,86086.0,Prod_84943833,12.0,Italian Reds,Italian Red 750 small,A6.1,35.0,5.41,5.5703,194.96,10.12,0.47,0.4499999999999999,2025-06-02,-,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2024-07-01,,0,0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,12.0,0.0,1.0,12.0,12.0,Acc_eab1f9,12.0,12.0,0.0,0.0,0,0,0,02/18/25,47006.0,72.0,Western,Distributors Transport,,0.0,4.76,Keep
5.0,124.0,VNDR_86SLSZ,60.0,86090.0,Prod_32995069,12.0,Spanish Whites,Sherry 750,D1.2,53.0,15.48,15.3,810.9,24.87,0.38,0.38,2025-07-30,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2008-01-25,,0,0,0.0,0.0,12.0,0.0,14.25,-35.33,7.12,-1.5,1.38,2.58,1.29,2.5,0.75,0.82,43.0,0.62,11.0,6.0,12.0,Acc_2e3f6f,-6.0,43.0,6.0,0.0,0,0,0,06/26/25,47677.0,24.0,Groskopf,Distributor Transport,,0.0,7.73,Keep
4.0,199.0,VNDR_CWCPAA,-999.0,86118.0,Prod_51257473,12.0,Spanish Reds,Spanish Reds 750 small,BB9.1,37.0,4.89,4.916,181.89,8.44,0.42,0.42,2025-07-15,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2010-11-29,,0,0,0.0,0.0,0.0,0.0,25.69,-999.0,25.69,0.0,1.5,3.5,1.75,2.35,10.75,1.67,72.0,0.12,9.0,12.0,12.0,Acc_082bbe,2.0,72.0,0.0,0.0,0,0,0,05/27/25,47520.0,60.0,Western,Distributors Transport,,0.0,5.14,Keep
6.0,83.0,VNDR_L4URDB,0.0,86311.0,Prod_96570172,6.0,Craft Spirits,Craft Spirits over 10% 750ml,G1.2,6.0,14.14,14.333,86.0,21.95,0.36,0.35,2025-04-16,x,7/7/25,12/31/29,2022-01-04,Dropped by TBS,0,0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.27,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,02/07/25,46951.0,12.0,LAK,Distributors Transport,,0.0,1.64,Reduce
6.0,167.0,VNDR_NKO51N,0.0,86411.0,Prod_27604960,0.0,French Reds,French Red 750 small,0,0.0,32.25,38.7333,0.0,54.24,0.41,0.29,2025-01-23,,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2019-08-04,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,01/09/25,46779.0,12.0,Western,Shipping by Supplier,,0.0,4.66,Keep
4.0,199.0,VNDR_CWCPAA,-999.0,86449.0,Prod_90646542,12.0,Spanish Reds,Spanish Reds 750 small,A8.2,22.0,3.85,3.79,83.38,6.55,0.41,0.42,2025-07-30,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2010-11-29,,0,0,0.0,0.0,36.0,0.0,7.33,-999.0,7.33,0.0,1.88,2.42,1.21,2.06,1.5,1.43,30.0,0.25,5.0,12.0,12.0,Acc_4cfbbf,1.0,30.0,0.0,0.0,0,0,0,06/13/25,47622.0,24.0,FDL,Distributors Transport,,0.0,3.69,Reduce
6.0,343.0,VNDR_V2MZAM,0.0,86820.0,Prod_38537441,15.0,German Wines,German 750 small,0,0.0,7.86,7.888,0.0,13.52,0.42,0.42,2024-10-03,,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2008-01-25,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,,0.0,,
